id,s,dmax,dmin,L,E,ƒÏ
533,0.7,0.4,0.0001,2.5,210000,1.77
534,0.7,0.4,0.0001,2.5,210000,1.77
535,0.7,0.4,0.0001,2.5,210000,1.77
536,0.7,0.4,0.0001,2.5,210000,1.77
537,0.7,0.4,0.0001,2.5,210000,1.77
538,0.7,0.4,0.0001,2.5,210000,1.77
539,0.7,0.4,0.0001,2.5,210000,1.77
540,0.7,0.4,0.0001,2.5,210000,1.77
541,0.7,0.4,0.0001,2.5,210000,1.77
542,0.7,0.4,0.0001,2.5,210000,1.77
543,0.7,0.4,0.0001,2.5,210000,1.77
544,0.7,0.4,0.0001,2.5,210000,1.77
545,0.7,0.4,0.0001,2.5,210000,1.77
546,0.7,0.4,0.0001,2.5,210000,1.77
547,0.7,0.4,0.0001,2.5,210000,1.77
548,0.7,0.4,0.0001,2.5,210000,1.77
549,0.7,0.4,0.0001,2.5,210000,1.77
550,0.7,0.4,0.0001,2.5,210000,1.77
551,0.7,0.4,0.0001,2.5,210000,1.77
552,0.7,0.4,0.0001,2.5,210000,1.77
553,0.7,0.4,0.0001,2.5,210000,1.77
554,0.7,0.4,0.0001,2.5,210000,1.77
555,0.7,0.4,0.0001,2.5,210000,1.77
556,0.7,0.4,0.0001,2.5,210000,1.77
557,0.7,0.4,0.0001,2.5,210000,1.77
558,0.7,0.4,0.0001,2.5,210000,1.77
559,0.7,0.4,0.0001,2.5,210000,1.77
560,0.7,0.4,0.0001,2.5,210000,1.77
561,0.7,0.4,0.0001,2.5,210000,1.77
562,0.7,0.4,0.0001,2.5,210000,1.77
563,0.7,0.4,0.0001,2.5,210000,1.77
564,0.7,0.4,0.0001,2.5,210000,1.77
565,0.7,0.4,0.0001,2.5,210000,1.77
566,0.7,0.4,0.0001,2.5,210000,1.77
567,0.7,0.4,0.0001,2.5,210000,1.77
568,0.7,0.4,0.0001,2.5,210000,1.77
569,0.7,0.4,0.0001,2.5,210000,1.77
570,0.7,0.4,0.0001,2.5,210000,1.77
571,0.7,0.4,0.0001,2.5,210000,1.77
572,0.7,0.4,0.0001,2.5,210000,1.77
573,0.7,0.4,0.0001,2.5,210000,1.77
574,0.7,0.4,0.0001,2.5,210000,1.77
575,0.7,0.4,0.0001,2.5,210000,1.77
576,0.7,0.4,0.0001,2.5,210000,1.77
577,0.7,0.4,0.0001,2.5,210000,1.77
578,0.7,0.4,0.0001,2.5,210000,1.77
579,0.7,0.4,0.0001,2.5,210000,1.77
580,0.7,0.4,0.0001,2.5,210000,1.77
581,0.7,0.4,0.0001,2.5,210000,1.77
582,0.7,0.4,0.0001,2.5,210000,1.77
583,0.7,0.4,0.0001,2.5,210000,1.77
584,0.7,0.4,0.0001,2.5,210000,1.77
585,0.7,0.4,0.0001,2.5,210000,1.77
586,0.7,0.4,0.0001,2.5,210000,1.77
587,0.7,0.4,0.0001,2.5,210000,1.77
588,0.7,0.4,0.0001,2.5,210000,1.77
589,0.7,0.4,0.0001,2.5,210000,1.77
590,0.7,0.4,0.0001,2.5,210000,1.77
591,0.7,0.4,0.0001,2.5,210000,1.77
592,0.7,0.4,0.0001,2.5,210000,1.77
593,0.7,0.4,0.0001,2.5,210000,1.77
594,0.7,0.4,0.0001,2.5,210000,1.77
595,0.7,0.4,0.0001,2.5,210000,1.77
596,0.7,0.4,0.0001,2.5,210000,1.77
597,0.7,0.4,0.0001,2.5,210000,1.77
598,0.7,0.4,0.0001,2.5,210000,1.77
599,0.7,0.4,0.0001,2.5,210000,1.77
600,0.7,0.4,0.0001,2.5,210000,1.77
601,0.7,0.4,0.0001,2.5,210000,1.77
602,0.7,0.4,0.0001,2.5,210000,1.77
603,0.7,0.4,0.0001,2.5,210000,1.77
604,0.7,0.4,0.0001,2.5,210000,1.77
605,0.7,0.4,0.0001,2.5,210000,1.77
606,0.7,0.4,0.0001,2.5,210000,1.77
607,0.7,0.4,0.0001,2.5,210000,1.77
608,0.7,0.4,0.0001,2.5,210000,1.77
609,0.7,0.4,0.0001,2.5,210000,1.77
610,0.7,0.4,0.0001,2.5,210000,1.77
611,0.7,0.4,0.0001,2.5,210000,1.77
612,0.7,0.4,0.0001,2.5,210000,1.77
613,0.7,0.4,0.0001,2.5,210000,1.77
614,0.7,0.4,0.0001,2.5,210000,1.77
615,0.7,0.4,0.0001,2.5,210000,1.77
616,0.7,0.4,0.0001,2.5,210000,1.77
617,0.7,0.4,0.0001,2.5,210000,1.77
618,0.7,0.4,0.0001,2.5,210000,1.77
619,0.7,0.4,0.0001,2.5,210000,1.77
620,0.7,0.4,0.0001,2.5,210000,1.77
621,0.7,0.4,0.0001,2.5,210000,1.77
622,0.7,0.4,0.0001,2.5,210000,1.77
623,0.7,0.4,0.0001,2.5,210000,1.77
624,0.7,0.4,0.0001,2.5,210000,1.77
625,0.7,0.4,0.0001,2.5,210000,1.77
626,0.7,0.4,0.0001,2.5,210000,1.77
627,0.7,0.4,0.0001,2.5,210000,1.77
628,0.7,0.4,0.0001,2.5,210000,1.77
629,0.7,0.4,0.0001,2.5,210000,1.77
630,0.7,0.4,0.0001,2.5,210000,1.77
631,0.7,0.4,0.0001,2.5,210000,1.77
632,0.7,0.4,0.0001,2.5,210000,1.77
633,0.7,0.4,0.0001,2.5,210000,1.77
634,0.7,0.4,0.0001,2.5,210000,1.77
635,0.7,0.4,0.0001,2.5,210000,1.77
636,0.7,0.4,0.0001,2.5,210000,1.77
637,0.7,0.4,0.0001,2.5,210000,1.77
638,0.7,0.4,0.0001,2.5,210000,1.77
639,0.7,0.4,0.0001,2.5,210000,1.77
640,0.7,0.4,0.0001,2.5,210000,1.77
641,0.7,0.4,0.0001,2.5,210000,1.77
642,0.7,0.4,0.0001,2.5,210000,1.77
643,0.7,0.4,0.0001,2.5,210000,1.77
644,0.7,0.4,0.0001,2.5,210000,1.77
645,0.7,0.4,0.0001,2.5,210000,1.77
646,0.7,0.4,0.0001,2.5,210000,1.77
647,0.7,0.4,0.0001,2.5,210000,1.77
648,0.7,0.4,0.0001,2.5,210000,1.77
649,0.7,0.4,0.0001,2.5,210000,1.77
650,0.7,0.4,0.0001,2.5,210000,1.77
651,0.7,0.4,0.0001,2.5,210000,1.77
652,0.7,0.4,0.0001,2.5,210000,1.77
653,0.7,0.4,0.0001,2.5,210000,1.77
654,0.7,0.4,0.0001,2.5,210000,1.77
655,0.7,0.4,0.0001,2.5,210000,1.77
656,0.7,0.4,0.0001,2.5,210000,1.77
657,0.7,0.4,0.0001,2.5,210000,1.77
658,0.7,0.4,0.0001,2.5,210000,1.77
659,0.7,0.4,0.0001,2.5,210000,1.77
660,0.7,0.4,0.0001,2.5,210000,1.77
661,0.7,0.4,0.0001,2.5,210000,1.77
662,0.7,0.4,0.0001,2.5,210000,1.77
663,0.7,0.4,0.0001,2.5,210000,1.77
664,0.7,0.4,0.0001,2.5,210000,1.77
665,0.7,0.4,0.0001,2.5,210000,1.77
666,0.7,0.4,0.0001,2.5,210000,1.77
667,0.7,0.4,0.0001,2.5,210000,1.77
668,0.7,0.4,0.0001,2.5,210000,1.77
669,0.7,0.4,0.0001,2.5,210000,1.77
670,0.7,0.4,0.0001,2.5,210000,1.77
671,0.7,0.4,0.0001,2.5,210000,1.77
672,0.7,0.4,0.0001,2.5,210000,1.77
673,0.7,0.4,0.0001,2.5,210000,1.77
674,0.7,0.4,0.0001,2.5,210000,1.77
675,0.7,0.4,0.0001,2.5,210000,1.77
676,0.7,0.4,0.0001,2.5,210000,1.77
677,0.7,0.4,0.0001,2.5,210000,1.77
678,0.7,0.4,0.0001,2.5,210000,1.77
679,0.7,0.4,0.0001,2.5,210000,1.77
680,0.7,0.4,0.0001,2.5,210000,1.77
681,0.7,0.4,0.0001,2.5,210000,1.77
682,0.7,0.4,0.0001,2.5,210000,1.77
683,0.7,0.4,0.0001,2.5,210000,1.77
684,0.7,0.4,0.0001,2.5,210000,1.77
685,0.7,0.4,0.0001,2.5,210000,1.77
686,0.7,0.4,0.0001,2.5,210000,1.77
687,0.7,0.4,0.0001,2.5,210000,1.77
688,0.7,0.4,0.0001,2.5,210000,1.77
689,0.7,0.4,0.0001,2.5,210000,1.77
690,0.7,0.4,0.0001,2.5,210000,1.77
691,0.7,0.4,0.0001,2.5,210000,1.77
692,0.7,0.4,0.0001,2.5,210000,1.77
693,0.7,0.4,0.0001,2.5,210000,1.77
694,0.7,0.4,0.0001,2.5,210000,1.77
695,0.7,0.4,0.0001,2.5,210000,1.77
696,0.7,0.4,0.0001,2.5,210000,1.77
697,0.7,0.4,0.0001,2.5,210000,1.77
698,0.7,0.4,0.0001,2.5,210000,1.77
699,0.7,0.4,0.0001,2.5,210000,1.77
700,0.7,0.4,0.0001,2.5,210000,1.77
701,0.7,0.4,0.0001,2.5,210000,1.77
702,0.7,0.4,0.0001,2.5,210000,1.77
703,0.7,0.4,0.0001,2.5,210000,1.77
704,0.7,0.4,0.0001,2.5,210000,1.77
705,0.7,0.4,0.0001,2.5,210000,1.77
706,0.7,0.4,0.0001,2.5,210000,1.77
707,0.7,0.4,0.0001,2.5,210000,1.77
708,0.7,0.4,0.0001,2.5,210000,1.77
709,0.7,0.4,0.0001,2.5,210000,1.77
710,0.7,0.4,0.0001,2.5,210000,1.77
711,0.7,0.4,0.0001,2.5,210000,1.77
712,0.7,0.4,0.0001,2.5,210000,1.77
713,0.7,0.4,0.0001,2.5,210000,1.77
714,0.7,0.4,0.0001,2.5,210000,1.77
715,0.7,0.4,0.0001,2.5,210000,1.77
716,0.7,0.4,0.0001,2.5,210000,1.77
717,0.7,0.4,0.0001,2.5,210000,1.77
718,0.7,0.4,0.0001,2.5,210000,1.77
719,0.7,0.4,0.0001,2.5,210000,1.77
720,0.7,0.4,0.0001,2.5,210000,1.77
721,0.7,0.4,0.0001,2.5,210000,1.77
722,0.7,0.4,0.0001,2.5,210000,1.77
723,0.7,0.4,0.0001,2.5,210000,1.77
724,0.7,0.4,0.0001,2.5,210000,1.77
725,0.7,0.4,0.0001,2.5,210000,1.77
726,0.7,0.4,0.0001,2.5,210000,1.77
727,0.7,0.4,0.0001,2.5,210000,1.77
728,0.7,0.4,0.0001,2.5,210000,1.77
729,0.7,0.4,0.0001,2.5,210000,1.77
730,0.7,0.4,0.0001,2.5,210000,1.77
731,0.7,0.4,0.0001,2.5,210000,1.77
732,0.7,0.4,0.0001,2.5,210000,1.77
733,0.7,0.4,0.0001,2.5,210000,1.77
734,0.7,0.4,0.0001,2.5,210000,1.77
735,0.7,0.4,0.0001,2.5,210000,1.77
736,0.7,0.4,0.0001,2.5,210000,1.77
737,0.7,0.4,0.0001,2.5,210000,1.77
738,0.7,0.4,0.0001,2.5,210000,1.77
739,0.7,0.4,0.0001,2.5,210000,1.77
740,0.7,0.4,0.0001,2.5,210000,1.77
741,0.7,0.4,0.0001,2.5,210000,1.77
742,0.7,0.4,0.0001,2.5,210000,1.77
743,0.7,0.4,0.0001,2.5,210000,1.77
744,0.7,0.4,0.0001,2.5,210000,1.77
745,0.7,0.4,0.0001,2.5,210000,1.77
746,0.7,0.4,0.0001,2.5,210000,1.77
747,0.7,0.4,0.0001,2.5,210000,1.77
748,0.7,0.4,0.0001,2.5,210000,1.77
749,0.7,0.4,0.0001,2.5,210000,1.77
750,0.7,0.4,0.0001,2.5,210000,1.77
751,0.7,0.4,0.0001,2.5,210000,1.77
752,0.7,0.4,0.0001,2.5,210000,1.77
753,0.7,0.4,0.0001,2.5,210000,1.77
754,0.7,0.4,0.0001,2.5,210000,1.77
755,0.7,0.4,0.0001,2.5,210000,1.77
756,0.7,0.4,0.0001,2.5,210000,1.77
757,0.7,0.4,0.0001,2.5,210000,1.77
758,0.7,0.4,0.0001,2.5,210000,1.77
759,0.7,0.4,0.0001,2.5,210000,1.77
760,0.7,0.4,0.0001,2.5,210000,1.77
761,0.7,0.4,0.0001,2.5,210000,1.77
762,0.7,0.4,0.0001,2.5,210000,1.77
763,0.7,0.4,0.0001,2.5,210000,1.77
764,0.7,0.4,0.0001,2.5,210000,1.77
765,0.7,0.4,0.0001,2.5,210000,1.77
766,0.7,0.4,0.0001,2.5,210000,1.77
767,0.7,0.4,0.0001,2.5,210000,1.77
768,0.7,0.4,0.0001,2.5,210000,1.77
769,0.7,0.4,0.0001,2.5,210000,1.77
770,0.7,0.4,0.0001,2.5,210000,1.77
771,0.7,0.4,0.0001,2.5,210000,1.77
772,0.7,0.4,0.0001,2.5,210000,1.77
773,0.7,0.4,0.0001,2.5,210000,1.77
774,0.7,0.4,0.0001,2.5,210000,1.77
775,0.7,0.4,0.0001,2.5,210000,1.77
776,0.7,0.4,0.0001,2.5,210000,1.77
777,0.7,0.4,0.0001,2.5,210000,1.77
778,0.7,0.4,0.0001,2.5,210000,1.77
779,0.7,0.4,0.0001,2.5,210000,1.77
780,0.7,0.4,0.0001,2.5,210000,1.77
781,0.7,0.4,0.0001,2.5,210000,1.77
782,0.7,0.4,0.0001,2.5,210000,1.77
783,0.7,0.4,0.0001,2.5,210000,1.77
784,0.7,0.4,0.0001,2.5,210000,1.77
785,0.7,0.4,0.0001,2.5,210000,1.77
786,0.7,0.4,0.0001,2.5,210000,1.77
787,0.7,0.4,0.0001,2.5,210000,1.77
788,0.7,0.4,0.0001,2.5,210000,1.77
789,0.7,0.4,0.0001,2.5,210000,1.77
790,0.7,0.4,0.0001,2.5,210000,1.77
791,0.7,0.4,0.0001,2.5,210000,1.77
792,0.7,0.4,0.0001,2.5,210000,1.77
793,0.7,0.4,0.0001,2.5,210000,1.77
794,0.7,0.4,0.0001,2.5,210000,1.77
795,0.7,0.4,0.0001,2.5,210000,1.77
796,0.7,0.4,0.0001,2.5,210000,1.77
797,0.7,0.4,0.0001,2.5,210000,1.77
798,0.7,0.4,0.0001,2.5,210000,1.77
799,0.7,0.4,0.0001,2.5,210000,1.77
800,0.7,0.4,0.0001,2.5,210000,1.77
801,0.7,0.4,0.0001,2.5,210000,1.77
802,0.7,0.4,0.0001,2.5,210000,1.77
803,0.7,0.4,0.0001,2.5,210000,1.77
804,0.7,0.4,0.0001,2.5,210000,1.77
805,0.7,0.4,0.0001,2.5,210000,1.77
806,0.7,0.4,0.0001,2.5,210000,1.77
807,0.7,0.4,0.0001,2.5,210000,1.77
808,0.7,0.4,0.0001,2.5,210000,1.77
809,0.7,0.4,0.0001,2.5,210000,1.77
810,0.7,0.4,0.0001,2.5,210000,1.77
811,0.7,0.4,0.0001,2.5,210000,1.77
812,0.7,0.4,0.0001,2.5,210000,1.77
813,0.7,0.4,0.0001,2.5,210000,1.77
814,0.7,0.4,0.0001,2.5,210000,1.77
815,0.7,0.4,0.0001,2.5,210000,1.77
816,0.7,0.4,0.0001,2.5,210000,1.77
817,0.7,0.4,0.0001,2.5,210000,1.77
818,0.7,0.4,0.0001,2.5,210000,1.77
819,0.7,0.4,0.0001,2.5,210000,1.77
820,0.7,0.4,0.0001,2.5,210000,1.77
821,0.7,0.4,0.0001,2.5,210000,1.77
822,0.7,0.4,0.0001,2.5,210000,1.77
823,0.7,0.4,0.0001,2.5,210000,1.77
824,0.7,0.4,0.0001,2.5,210000,1.77
825,0.7,0.4,0.0001,2.5,210000,1.77
826,0.7,0.4,0.0001,2.5,210000,1.77
827,0.7,0.4,0.0001,2.5,210000,1.77
828,0.7,0.4,0.0001,2.5,210000,1.77
829,0.7,0.4,0.0001,2.5,210000,1.77
830,0.7,0.4,0.0001,2.5,210000,1.77
831,0.7,0.4,0.0001,2.5,210000,1.77
832,0.7,0.4,0.0001,2.5,210000,1.77
833,0.7,0.4,0.0001,2.5,210000,1.77
834,0.7,0.4,0.0001,2.5,210000,1.77
835,0.7,0.4,0.0001,2.5,210000,1.77
836,0.7,0.4,0.0001,2.5,210000,1.77
837,0.7,0.4,0.0001,2.5,210000,1.77
838,0.7,0.4,0.0001,2.5,210000,1.77
839,0.7,0.4,0.0001,2.5,210000,1.77
840,0.7,0.4,0.0001,2.5,210000,1.77
841,0.7,0.4,0.0001,2.5,210000,1.77
842,0.7,0.4,0.0001,2.5,210000,1.77
843,0.7,0.4,0.0001,2.5,210000,1.77
844,0.7,0.4,0.0001,2.5,210000,1.77
845,0.7,0.4,0.0001,2.5,210000,1.77
846,0.7,0.4,0.0001,2.5,210000,1.77
847,0.7,0.4,0.0001,2.5,210000,1.77
848,0.7,0.4,0.0001,2.5,210000,1.77
849,0.7,0.4,0.0001,2.5,210000,1.77
850,0.7,0.4,0.0001,2.5,210000,1.77
851,0.7,0.4,0.0001,2.5,210000,1.77
852,0.7,0.4,0.0001,2.5,210000,1.77
853,0.7,0.4,0.0001,2.5,210000,1.77
854,0.7,0.4,0.0001,2.5,210000,1.77
855,0.7,0.4,0.0001,2.5,210000,1.77
856,0.7,0.4,0.0001,2.5,210000,1.77
857,0.7,0.4,0.0001,2.5,210000,1.77
858,0.7,0.4,0.0001,2.5,210000,1.77
859,0.7,0.4,0.0001,2.5,210000,1.77
860,0.7,0.4,0.0001,2.5,210000,1.77
861,0.7,0.4,0.0001,2.5,210000,1.77
862,0.7,0.4,0.0001,2.5,210000,1.77
863,0.7,0.4,0.0001,2.5,210000,1.77
864,0.7,0.4,0.0001,2.5,210000,1.77
865,0.7,0.4,0.0001,2.5,210000,1.77
866,0.7,0.4,0.0001,2.5,210000,1.77
867,0.7,0.4,0.0001,2.5,210000,1.77
868,0.7,0.4,0.0001,2.5,210000,1.77
869,0.7,0.4,0.0001,2.5,210000,1.77
870,0.7,0.4,0.0001,2.5,210000,1.77
871,0.7,0.4,0.0001,2.5,210000,1.77
872,0.7,0.4,0.0001,2.5,210000,1.77
873,0.7,0.4,0.0001,2.5,210000,1.77
874,0.7,0.4,0.0001,2.5,210000,1.77
875,0.7,0.4,0.0001,2.5,210000,1.77
876,0.7,0.4,0.0001,2.5,210000,1.77
877,0.7,0.4,0.0001,2.5,210000,1.77
878,0.7,0.4,0.0001,2.5,210000,1.77
879,0.7,0.4,0.0001,2.5,210000,1.77
880,0.7,0.4,0.0001,2.5,210000,1.77
881,0.7,0.4,0.0001,2.5,210000,1.77
882,0.7,0.4,0.0001,2.5,210000,1.77
883,0.7,0.4,0.0001,2.5,210000,1.77
884,0.7,0.4,0.0001,2.5,210000,1.77
885,0.7,0.4,0.0001,2.5,210000,1.77
886,0.7,0.4,0.0001,2.5,210000,1.77
887,0.7,0.4,0.0001,2.5,210000,1.77
888,0.7,0.4,0.0001,2.5,210000,1.77
889,0.7,0.4,0.0001,2.5,210000,1.77
890,0.7,0.4,0.0001,2.5,210000,1.77
891,0.7,0.4,0.0001,2.5,210000,1.77
892,0.7,0.4,0.0001,2.5,210000,1.77
893,0.7,0.4,0.0001,2.5,210000,1.77
894,0.7,0.4,0.0001,2.5,210000,1.77
895,0.7,0.4,0.0001,2.5,210000,1.77
896,0.7,0.4,0.0001,2.5,210000,1.77
897,0.7,0.4,0.0001,2.5,210000,1.77
898,0.7,0.4,0.0001,2.5,210000,1.77
899,0.7,0.4,0.0001,2.5,210000,1.77
900,0.7,0.4,0.0001,2.5,210000,1.77
901,0.7,0.4,0.0001,2.5,210000,1.77
902,0.7,0.4,0.0001,2.5,210000,1.77
903,0.7,0.4,0.0001,2.5,210000,1.77
904,0.7,0.4,0.0001,2.5,210000,1.77
905,0.7,0.4,0.0001,2.5,210000,1.77
906,0.7,0.4,0.0001,2.5,210000,1.77
907,0.7,0.4,0.0001,2.5,210000,1.77
908,0.7,0.4,0.0001,2.5,210000,1.77
909,0.7,0.4,0.0001,2.5,210000,1.77
910,0.7,0.4,0.0001,2.5,210000,1.77
911,0.7,0.4,0.0001,2.5,210000,1.77
912,0.7,0.4,0.0001,2.5,210000,1.77
913,0.7,0.4,0.0001,2.5,210000,1.77
914,0.7,0.4,0.0001,2.5,210000,1.77
915,0.7,0.4,0.0001,2.5,210000,1.77
916,0.7,0.4,0.0001,2.5,210000,1.77
917,0.7,0.4,0.0001,2.5,210000,1.77
918,0.7,0.4,0.0001,2.5,210000,1.77
919,0.7,0.4,0.0001,2.5,210000,1.77
920,0.7,0.4,0.0001,2.5,210000,1.77
921,0.7,0.4,0.0001,2.5,210000,1.77
922,0.7,0.4,0.0001,2.5,210000,1.77
923,0.7,0.4,0.0001,2.5,210000,1.77
924,0.7,0.4,0.0001,2.5,210000,1.77
925,0.7,0.4,0.0001,2.5,210000,1.77
926,0.7,0.4,0.0001,2.5,210000,1.77
927,0.7,0.4,0.0001,2.5,210000,1.77
928,0.7,0.4,0.0001,2.5,210000,1.77
929,0.7,0.4,0.0001,2.5,210000,1.77
930,0.7,0.4,0.0001,2.5,210000,1.77
931,0.7,0.4,0.0001,2.5,210000,1.77
932,0.7,0.4,0.0001,2.5,210000,1.77
933,0.7,0.4,0.0001,2.5,210000,1.77
934,0.7,0.4,0.0001,2.5,210000,1.77
935,0.7,0.4,0.0001,2.5,210000,1.77
936,0.7,0.4,0.0001,2.5,210000,1.77
937,0.7,0.4,0.0001,2.5,210000,1.77
938,0.7,0.4,0.0001,2.5,210000,1.77
939,0.7,0.4,0.0001,2.5,210000,1.77
940,0.7,0.4,0.0001,2.5,210000,1.77
941,0.7,0.4,0.0001,2.5,210000,1.77
942,0.7,0.4,0.0001,2.5,210000,1.77
943,0.7,0.4,0.0001,2.5,210000,1.77
944,0.7,0.4,0.0001,2.5,210000,1.77
945,0.7,0.4,0.0001,2.5,210000,1.77
946,0.7,0.4,0.0001,2.5,210000,1.77
947,0.7,0.4,0.0001,2.5,210000,1.77
948,0.7,0.4,0.0001,2.5,210000,1.77
949,0.7,0.4,0.0001,2.5,210000,1.77
950,0.7,0.4,0.0001,2.5,210000,1.77
951,0.7,0.4,0.0001,2.5,210000,1.77
952,0.7,0.4,0.0001,2.5,210000,1.77
953,0.7,0.4,0.0001,2.5,210000,1.77
954,0.7,0.4,0.0001,2.5,210000,1.77
955,0.7,0.4,0.0001,2.5,210000,1.77
956,0.7,0.4,0.0001,2.5,210000,1.77
957,0.7,0.4,0.0001,2.5,210000,1.77
958,0.7,0.4,0.0001,2.5,210000,1.77
959,0.7,0.4,0.0001,2.5,210000,1.77
960,0.7,0.4,0.0001,2.5,210000,1.77
961,0.7,0.4,0.0001,2.5,210000,1.77
962,0.7,0.4,0.0001,2.5,210000,1.77
963,0.7,0.4,0.0001,2.5,210000,1.77
964,0.7,0.4,0.0001,2.5,210000,1.77
965,0.7,0.4,0.0001,2.5,210000,1.77
966,0.7,0.4,0.0001,2.5,210000,1.77
967,0.7,0.4,0.0001,2.5,210000,1.77
968,0.7,0.4,0.0001,2.5,210000,1.77
969,0.7,0.4,0.0001,2.5,210000,1.77
970,0.7,0.4,0.0001,2.5,210000,1.77
971,0.7,0.4,0.0001,2.5,210000,1.77
972,0.7,0.4,0.0001,2.5,210000,1.77
973,0.7,0.4,0.0001,2.5,210000,1.77
974,0.7,0.4,0.0001,2.5,210000,1.77
975,0.7,0.4,0.0001,2.5,210000,1.77
976,0.7,0.4,0.0001,2.5,210000,1.77
977,0.7,0.4,0.0001,2.5,210000,1.77
978,0.7,0.4,0.0001,2.5,210000,1.77
979,0.7,0.4,0.0001,2.5,210000,1.77
980,0.7,0.4,0.0001,2.5,210000,1.77
981,0.7,0.4,0.0001,2.5,210000,1.77
982,0.7,0.4,0.0001,2.5,210000,1.77
983,0.7,0.4,0.0001,2.5,210000,1.77
984,0.7,0.4,0.0001,2.5,210000,1.77
985,0.7,0.4,0.0001,2.5,210000,1.77
986,0.7,0.4,0.0001,2.5,210000,1.77
987,0.7,0.4,0.0001,2.5,210000,1.77
988,0.7,0.4,0.0001,2.5,210000,1.77
989,0.7,0.4,0.0001,2.5,210000,1.77
990,0.7,0.4,0.0001,2.5,210000,1.77
991,0.7,0.4,0.0001,2.5,210000,1.77
992,0.7,0.4,0.0001,2.5,210000,1.77
993,0.7,0.4,0.0001,2.5,210000,1.77
994,0.7,0.4,0.0001,2.5,210000,1.77
995,0.7,0.4,0.0001,2.5,210000,1.77
996,0.7,0.4,0.0001,2.5,210000,1.77
997,0.7,0.4,0.0001,2.5,210000,1.77
998,0.7,0.4,0.0001,2.5,210000,1.77
999,0.7,0.4,0.0001,2.5,210000,1.77
1000,0.7,0.4,0.0001,2.5,210000,1.77
1001,0.7,0.4,0.0001,2.5,210000,1.77
1002,0.7,0.4,0.0001,2.5,210000,1.77
1003,0.7,0.4,0.0001,2.5,210000,1.77
1004,0.7,0.4,0.0001,2.5,210000,1.77
1005,0.7,0.4,0.0001,2.5,210000,1.77
1006,0.7,0.4,0.0001,2.5,210000,1.77
1007,0.7,0.4,0.0001,2.5,210000,1.77
1008,0.7,0.4,0.0001,2.5,210000,1.77
1009,0.7,0.4,0.0001,2.5,210000,1.77
1010,0.7,0.4,0.0001,2.5,210000,1.77
1011,0.7,0.4,0.0001,2.5,210000,1.77
1012,0.7,0.4,0.0001,2.5,210000,1.77
1013,0.7,0.4,0.0001,2.5,210000,1.77
1014,0.7,0.4,0.0001,2.5,210000,1.77
1015,0.7,0.4,0.0001,2.5,210000,1.77
1016,0.7,0.4,0.0001,2.5,210000,1.77
1017,0.7,0.4,0.0001,2.5,210000,1.77
1018,0.7,0.4,0.0001,2.5,210000,1.77
1019,0.7,0.4,0.0001,2.5,210000,1.77
1020,0.7,0.4,0.0001,2.5,210000,1.77
1021,0.7,0.4,0.0001,2.5,210000,1.77
1022,0.7,0.4,0.0001,2.5,210000,1.77
1023,0.7,0.4,0.0001,2.5,210000,1.77
1024,0.7,0.4,0.0001,2.5,210000,1.77
1025,0.7,0.4,0.0001,2.5,210000,1.77
1026,0.7,0.4,0.0001,2.5,210000,1.77
1027,0.7,0.4,0.0001,2.5,210000,1.77
1028,0.7,0.4,0.0001,2.5,210000,1.77
1029,0.7,0.4,0.0001,2.5,210000,1.77
1030,0.7,0.4,0.0001,2.5,210000,1.77
1031,0.7,0.4,0.0001,2.5,210000,1.77
1032,0.7,0.4,0.0001,2.5,210000,1.77
1033,0.7,0.4,0.0001,2.5,210000,1.77
1034,0.7,0.4,0.0001,2.5,210000,1.77
1035,0.7,0.4,0.0001,2.5,210000,1.77
1036,0.7,0.4,0.0001,2.5,210000,1.77
1037,0.7,0.4,0.0001,2.5,210000,1.77
1038,0.7,0.4,0.0001,2.5,210000,1.77
1039,0.7,0.4,0.0001,2.5,210000,1.77
1040,0.7,0.4,0.0001,2.5,210000,1.77
1041,0.7,0.4,0.0001,2.5,210000,1.77
1042,0.7,0.4,0.0001,2.5,210000,1.77
1043,0.7,0.4,0.0001,2.5,210000,1.77
1044,0.7,0.4,0.0001,2.5,210000,1.77
1045,0.7,0.4,0.0001,2.5,210000,1.77
1046,0.7,0.4,0.0001,2.5,210000,1.77
1047,0.7,0.4,0.0001,2.5,210000,1.77
1048,0.7,0.4,0.0001,2.5,210000,1.77
1049,0.7,0.4,0.0001,2.5,210000,1.77
1050,0.7,0.4,0.0001,2.5,210000,1.77
1051,0.7,0.4,0.0001,2.5,210000,1.77
1052,0.7,0.4,0.0001,2.5,210000,1.77
1053,0.7,0.4,0.0001,2.5,210000,1.77
1054,0.7,0.4,0.0001,2.5,210000,1.77
1055,0.7,0.4,0.0001,2.5,210000,1.77
1056,0.7,0.4,0.0001,2.5,210000,1.77
1057,0.7,0.4,0.0001,2.5,210000,1.77
1058,0.7,0.4,0.0001,2.5,210000,1.77
1059,0.7,0.4,0.0001,2.5,210000,1.77
1060,0.7,0.4,0.0001,2.5,210000,1.77
1061,0.7,0.4,0.0001,2.5,210000,1.77
1062,0.7,0.4,0.0001,2.5,210000,1.77
1063,0.7,0.4,0.0001,2.5,210000,1.77
1064,0.7,0.4,0.0001,2.5,210000,1.77
1065,0.7,0.4,0.0001,2.5,210000,1.77
1066,0.7,0.4,0.0001,2.5,210000,1.77
